Source_country_cameo_code;Source_lat;Source_long;Targer_country_cameo_code;Target_lat;Target_long;Number_incidents
;;;;;;
"
KNA";17.3333;-62.75;NGA;10;8;0
;;;;;;
"
KNA";17.3333;-62.75;NOR;62;10;0
;;;;;;
"
KNA";17.3333;-62.75;PER;-10;-76;0
;;;;;;
"
KNA";17.3333;-62.75;POL;52;20;0
;;;;;;
"
KNA";17.3333;-62.75;URY;-33;-56;0
;;;;;;
"
KNA";17.3333;-62.75;ESP;40;-4;0
;;;;;;
"
KNA";17.3333;-62.75;SGP;1.3667;103.8;0
;;;;;;
"
KNA";17.3333;-62.75;ABW;12.5;-69.9667;0
;;;;;;
"
KNA";17.3333;-62.75;ROM;46;25;0
;;;;;;
"
KNA";17.3333;-62.75;AFG;33;65;0
;;;;;;
"
KNA";17.3333;-62.75;DEU;51;9;0
;;;;;;
"
KNA";17.3333;-62.75;IRQ;33;44;0
;;;;;;
"
KNA";17.3333;-62.75;ISR;31.5;34.75;0
;;;;;;
"
KNA";17.3333;-62.75;UKR;49;32;0
;;;;;;
"
KNA";17.3333;-62.75;THA;15;100;0
;;;;;;
"
KNA";17.3333;-62.75;HKG;22.25;114.1667;0
;;;;;;
"
KNA";17.3333;-62.75;IDN;-5;120;0
;;;;;;
"
KNA";17.3333;-62.75;LKA;7;81;0
;;;;;;
"
KNA";17.3333;-62.75;PAK;30;70;0
;;;;;;
"
KNA";17.3333;-62.75;BRA;-10;-55;0
;;;;;;
"
KNA";17.3333;-62.75;CAN;60;-95;0
;;;;;;
"
KNA";17.3333;-62.75;GEO;42;43.5;0
;;;;;;
"
KNA";17.3333;-62.75;MYS;2.5;112.5;0
;;;;;;
"
KNA";17.3333;-62.75;NZL;-41;174;0
;;;;;;
"
KNA";17.3333;-62.75;TUR;39;35;0
;;;;;;
"
KNA";17.3333;-62.75;KHM;13;105;0
;;;;;;
"
KNA";17.3333;-62.75;CUB;21.5;-80;0
;;;;;;
"
KNA";17.3333;-62.75;BLR;53;28;0
;;;;;;
"
KNA";17.3333;-62.75;KAZ;48;68;0
;;;;;;
"
KNA";17.3333;-62.75;SWE;62;15;0
;;;;;;
"
KNA";17.3333;-62.75;COL;4;-72;0
;;;;;;
"
KNA";17.3333;-62.75;PRT;39.5;-8;0
;;;;;;
"
KNA";17.3333;-62.75;AGO;-12.5;18.5;0
;;;;;;
"
KNA";17.3333;-62.75;ALB;41;20;0
;;;;;;
"
KNA";17.3333;-62.75;AND;42.5;1.5;0
;;;;;;
"
KNA";17.3333;-62.75;ARE;24;54;0
;;;;;;
"
KNA";17.3333;-62.75;ARG;-34;-64;0
;;;;;;
"
KNA";17.3333;-62.75;ARM;40;45;0
;;;;;;
"
KNA";17.3333;-62.75;AUT;47.3333;13.3333;0
;;;;;;
"
KNA";17.3333;-62.75;AZE;40.5;47.5;0
;;;;;;
"
KNA";17.3333;-62.75;BEL;50.8333;4;0
;;;;;;
"
KNA";17.3333;-62.75;BGR;43;25;0
;;;;;;
"
KNA";17.3333;-62.75;BHR;26;50.55;0
;;;;;;
"
KNA";17.3333;-62.75;BHS;24.25;-76;0
;;;;;;
"
KNA";17.3333;-62.75;BIH;44;18;0
;;;;;;
"
KNA";17.3333;-62.75;BMU;32.3333;-64.75;0
;;;;;;
"
KNA";17.3333;-62.75;BRB;13.1667;-59.5333;0
;;;;;;
"
KNA";17.3333;-62.75;BWA;-22;24;0
;;;;;;
"
KNA";17.3333;-62.75;CHE;47;8;0
;;;;;;
"
KNA";17.3333;-62.75;CHL;-30;-71;0
;;;;;;
"
KNA";17.3333;-62.75;CMR;6;12;0
;;;;;;
"
KNA";17.3333;-62.75;COD;-1;15;0
;;;;;;
"
KNA";17.3333;-62.75;CRI;10;-84;0
;;;;;;
"
KNA";17.3333;-62.75;CYM;19.5;-80.5;0
;;;;;;
"
KNA";17.3333;-62.75;CYP;35;33;0
;;;;;;
"
KNA";17.3333;-62.75;DMA;15.4167;-61.3333;0
;;;;;;
"
KNA";17.3333;-62.75;DNK;56;10;0
;;;;;;
"
KNA";17.3333;-62.75;DOM;19;-70.6667;0
;;;;;;
"
KNA";17.3333;-62.75;ECU;-2;-77.5;0
;;;;;;
"
KNA";17.3333;-62.75;EGY;27;30;0
;;;;;;
"
KNA";17.3333;-62.75;EST;59;26;0
;;;;;;
"
KNA";17.3333;-62.75;FIN;64;26;0
;;;;;;
"
KNA";17.3333;-62.75;GAB;-1;11.75;0
;;;;;;
"
KNA";17.3333;-62.75;GBR;54;-2;0
;;;;;;
"
KNA";17.3333;-62.75;GHA;8;-2;0
;;;;;;
"
KNA";17.3333;-62.75;GIB;36.1833;-5.3667;0
;;;;;;
"
KNA";17.3333;-62.75;GIN;11;-10;0
;;;;;;
"
KNA";17.3333;-62.75;GNQ;2;10;0
;;;;;;
"
KNA";17.3333;-62.75;GRC;39;22;0
;;;;;;
"
KNA";17.3333;-62.75;GTM;15.5;-90.25;0
;;;;;;
"
KNA";17.3333;-62.75;HND;15;-86.5;0
;;;;;;
"
KNA";17.3333;-62.75;HRV;45.1667;15.5;0
;;;;;;
"
KNA";17.3333;-62.75;HUN;47;20;0
;;;;;;
"
KNA";17.3333;-62.75;IMY;54.085117;-4.635865;0
;;;;;;
"
KNA";17.3333;-62.75;IRL;53;-8;0
;;;;;;
"
KNA";17.3333;-62.75;ISL;65;-18;0
;;;;;;
"
KNA";17.3333;-62.75;ITA;42.8333;12.8333;0
;;;;;;
"
KNA";17.3333;-62.75;JAM;18.25;-77.5;0
;;;;;;
"
KNA";17.3333;-62.75;JOR;31;36;0
;;;;;;
"
KNA";17.3333;-62.75;KEN;1;38;0
;;;;;;
"
KNA";17.3333;-62.75;KWT;29.3375;47.6581;0
;;;;;;
"
KNA";17.3333;-62.75;LBN;33.8333;35.8333;0
;;;;;;
"
KNA";17.3333;-62.75;LBR;6.5;-9.5;0
;;;;;;
"
KNA";17.3333;-62.75;LBY;25;17;0
;;;;;;
"
KNA";17.3333;-62.75;LIE;47.1667;9.5333;0
;;;;;;
"
KNA";17.3333;-62.75;LTU;56;24;0
;;;;;;
"
KNA";17.3333;-62.75;LUX;49.75;6.1667;0
;;;;;;
"
KNA";17.3333;-62.75;LVA;57;25;0
;;;;;;
"
KNA";17.3333;-62.75;MDG;-20;47;0
;;;;;;
"
KNA";17.3333;-62.75;MDV;3.25;73;0
;;;;;;
"
KNA";17.3333;-62.75;MLT;35.8333;14.5833;0
;;;;;;
"
KNA";17.3333;-62.75;MTN;42;19;0
;;;;;;
"
KNA";17.3333;-62.75;MNG;46;105;0
;;;;;;
"
KNA";17.3333;-62.75;MOZ;-18.25;35;0
;;;;;;
"
KNA";17.3333;-62.75;MUS;-20.2833;57.55;0
;;;;;;
"
KNA";17.3333;-62.75;NAM;-22;17;0
;;;;;;
"
KNA";17.3333;-62.75;NCL;-21.5;165.5;0
;;;;;;
"
KNA";17.3333;-62.75;NIC;13;-85;0
;;;;;;
"
KNA";17.3333;-62.75;NLD;52.5;5.75;0
;;;;;;
"
KNA";17.3333;-62.75;OMN;21;57;0
;;;;;;
"
KNA";17.3333;-62.75;PAN;9;-80;0
;;;;;;
"
KNA";17.3333;-62.75;PHL;13;122;0
;;;;;;
"
KNA";17.3333;-62.75;PNG;-6;147;0
;;;;;;
"
KNA";17.3333;-62.75;PRY;-23;-58;0
;;;;;;
"
KNA";17.3333;-62.75;QAT;25.5;51.25;0
;;;;;;
"
KNA";17.3333;-62.75;RWA;-2;30;0
;;;;;;
"
KNA";17.3333;-62.75;SEN;14;-14;0
;;;;;;
"
KNA";17.3333;-62.75;SLV;13.8333;-88.9167;0
;;;;;;
"
KNA";17.3333;-62.75;SRB;44;21;0
;;;;;;
"
KNA";17.3333;-62.75;SVK;48.6667;19.5;0
;;;;;;
"
KNA";17.3333;-62.75;SVN;46;15;0
;;;;;;
"
KNA";17.3333;-62.75;TCD;15;19;0
;;;;;;
"
KNA";17.3333;-62.75;TTO;11;-61;0
;;;;;;
"
KNA";17.3333;-62.75;UGA;1;32;0
;;;;;;
"
KNA";17.3333;-62.75;UZB;41;64;0
;;;;;;
"
KNA";17.3333;-62.75;ZAF;-29;24;0
;;;;;;
"
KNA";17.3333;-62.75;ZMB;-15;30;0
;;;;;;
"
KNA";17.3333;-62.75;ZWE;-20;30;0
;;;;;;
"
KNA";17.3333;-62.75;KOR;37;127.5;0
;;;;;;
"
KNA";17.3333;-62.75;MMR;22;98;0
;;;;;;
"
KNA";17.3333;-62.75;NPL;28;84;0
;;;;;;
"
KNA";17.3333;-62.75;VNM;16;106;0
;;;;;;
"
KNA";17.3333;-62.75;MRT;20;-12;0
;;;;;;
"
KNA";17.3333;-62.75;YEM;15;48;0
;;;;;;
"
KNA";17.3333;-62.75;TUN;34;9;0
;;;;;;
"
KNA";17.3333;-62.75;TJK;39;71;0
;;;;;;
"
KNA";17.3333;-62.75;SUR;4;-56;0
;;;;;;
"
KNA";17.3333;-62.75;MAR;32;-5;0
;;;;;;
"
KNA";17.3333;-62.75;SDN;15;30;0
;;;;;;
"
KNA";17.3333;-62.75;MEA;35.8333;14.5833;0
;;;;;;
"
KNA";17.3333;-62.75;SAS;20;77;0
;;;;;;
"
KNA";17.3333;-62.75;ASM;-14.3333;-170;0
;;;;;;
"
KNA";17.3333;-62.75;ATG;17.05;-61.8;0
;;;;;;
"
KNA";17.3333;-62.75;BDI;-3.5;30;0
;;;;;;
"
KNA";17.3333;-62.75;BEN;9.5;2.25;0
;;;;;;
"
KNA";17.3333;-62.75;BFA;13;-2;0
;;;;;;
"
KNA";17.3333;-62.75;BLZ;17.25;-88.75;0
;;;;;;
"
KNA";17.3333;-62.75;BTN;27.5;90.5;0
;;;;;;
"
KNA";17.3333;-62.75;CAF;7;21;0
;;;;;;
"
KNA";17.3333;-62.75;COM;-12.1667;44.25;0
;;;;;;
"
KNA";17.3333;-62.75;CZE;49.75;15.5;0
;;;;;;
"
KNA";17.3333;-62.75;DJI;11.5;43;0
;;;;;;
"
KNA";17.3333;-62.75;DZA;28;3;0
;;;;;;
"
KNA";17.3333;-62.75;ERI;15;39;0
;;;;;;
"
KNA";17.3333;-62.75;ETH;8;38;0
;;;;;;
"
KNA";17.3333;-62.75;FJI;-18;175;0
;;;;;;
"
KNA";17.3333;-62.75;GMB;13.4667;-16.5667;0
;;;;;;
"
KNA";17.3333;-62.75;GNB;12;-15;0
;;;;;;
"
KNA";17.3333;-62.75;GRD;12.1167;-61.6667;0
;;;;;;
"
KNA";17.3333;-62.75;GUM;13.4667;144.7833;0
;;;;;;
"
KNA";17.3333;-62.75;GUY;5;-59;0
;;;;;;
"
KNA";17.3333;-62.75;HTI;19;-72.4167;0
;;;;;;
"
KNA";17.3333;-62.75;KGZ;41;75;0
;;;;;;
"
KNA";17.3333;-62.75;KIR;1.4167;173;0
;;;;;;
"
KNA";17.3333;-62.75;KNA;17.3333;-62.75;0
;;;;;;
"
KNA";17.3333;-62.75;LAO;18;105;0
;;;;;;
"
KNA";17.3333;-62.75;LCA;13.8833;-61.1333;0
;;;;;;
"
KNA";17.3333;-62.75;LSO;-29.5;28.5;0
;;;;;;
"
KNA";17.3333;-62.75;MCO;43.7333;7.4;0
;;;;;;
"
KNA";17.3333;-62.75;MDA;47;29;0
;;;;;;
"
KNA";17.3333;-62.75;MHL;9;168;0
;;;;;;
"
KNA";17.3333;-62.75;MNP;15.2;145.75;0
;;;;;;
"
KNA";17.3333;-62.75;MWI;-13.5;34;0
;;;;;;
"
KNA";17.3333;-62.75;NRU;-0.5333;166.9167;0
;;;;;;
"
KNA";17.3333;-62.75;PLW;7.5;134.5;0
;;;;;;
"
KNA";17.3333;-62.75;PRI;18.25;-66.5;0
;;;;;;
"
KNA";17.3333;-62.75;SLB;-8;159;0
;;;;;;
"
KNA";17.3333;-62.75;SLE;8.5;-11.5;0
;;;;;;
"
KNA";17.3333;-62.75;SMR;43.7667;12.4167;0
;;;;;;
"
KNA";17.3333;-62.75;SOM;10;49;0
;;;;;;
"
KNA";17.3333;-62.75;STP;1;7;0
;;;;;;
"
KNA";17.3333;-62.75;SYC;-4.5833;55.6667;0
;;;;;;
"
KNA";17.3333;-62.75;SYR;35;38;0
;;;;;;
"
KNA";17.3333;-62.75;TGO;8;1.1667;0
;;;;;;
"
KNA";17.3333;-62.75;TKM;40;60;0
;;;;;;
"
KNA";17.3333;-62.75;TMP;-8.556856;125.56031;0
;;;;;;
"
KNA";17.3333;-62.75;TON;-20;-175;0
;;;;;;
"
KNA";17.3333;-62.75;TUV;-8;178;0
;;;;;;
"
KNA";17.3333;-62.75;VCT;13.25;-61.2;0
;;;;;;
"
KNA";17.3333;-62.75;VUT;-16;167;0
;;;;;;
"
KNA";17.3333;-62.75;WSM;-13.5833;-172.3333;0
;;;;;;
"
KNA";17.3333;-62.75;GZS;32;35.25;0
;;;;;;
"
KNA";17.3333;-62.75;BRN;4.5;114.6667;0
;;;;;;
"
LAO";18;105;CHN;35;105;0
;;;;;;
"
LAO";18;105;IRN;32;53;0
;;;;;;
"
LAO";18;105;SAU;25;45;0
;;;;;;
"
LAO";18;105;JPN;36;138;0
;;;;;;
"
LAO";18;105;RUS;60;100;0
;;;;;;
"
LAO";18;105;MLI;17;-4;0
;;;;;;
"
LAO";18;105;USA;38;-97;0
;;;;;;
"
LAO";18;105;PRK;37;127.5;0
;;;;;;
"
LAO";18;105;AUS;-27;133;0
;;;;;;
"
LAO";18;105;BGD;24;90;0
;;;;;;
"
LAO";18;105;FRA;46;2;0
;;;;;;
"
LAO";18;105;IND;20;77;0
;;;;;;
"
LAO";18;105;MEX;23;-102;0
;;;;;;
"
LAO";18;105;NER;16;8;0
;;;;;;
"
LAO";18;105;NGA;10;8;0
;;;;;;
"
LAO";18;105;NOR;62;10;0
;;;;;;
"
LAO";18;105;PER;-10;-76;0
;;;;;;
"
LAO";18;105;POL;52;20;0
;;;;;;
"
LAO";18;105;URY;-33;-56;0
;;;;;;
"
LAO";18;105;ESP;40;-4;0
;;;;;;
"
LAO";18;105;SGP;1.3667;103.8;0
;;;;;;
"
LAO";18;105;ABW;12.5;-69.9667;0
;;;;;;
"
LAO";18;105;ROM;46;25;0
;;;;;;
"
LAO";18;105;AFG;33;65;0
;;;;;;
"
LAO";18;105;DEU;51;9;0
;;;;;;
"
LAO";18;105;IRQ;33;44;0
;;;;;;
"
LAO";18;105;ISR;31.5;34.75;0
;;;;;;
"
LAO";18;105;UKR;49;32;0
;;;;;;
"
LAO";18;105;THA;15;100;0
;;;;;;
"
LAO";18;105;HKG;22.25;114.1667;0
;;;;;;
"
LAO";18;105;IDN;-5;120;0
;;;;;;
"
LAO";18;105;LKA;7;81;0
;;;;;;
"
LAO";18;105;PAK;30;70;0
;;;;;;
"
LAO";18;105;BRA;-10;-55;0
;;;;;;
"
LAO";18;105;CAN;60;-95;0
;;;;;;
"
LAO";18;105;GEO;42;43.5;0
;;;;;;
"
LAO";18;105;MYS;2.5;112.5;0
;;;;;;
"
LAO";18;105;NZL;-41;174;0
;;;;;;
"
LAO";18;105;TUR;39;35;0
;;;;;;
"
LAO";18;105;KHM;13;105;0
;;;;;;
"
LAO";18;105;CUB;21.5;-80;0
;;;;;;
"
LAO";18;105;BLR;53;28;0
;;;;;;
"
LAO";18;105;KAZ;48;68;0
;;;;;;
"
LAO";18;105;SWE;62;15;0
;;;;;;
"
LAO";18;105;COL;4;-72;0
;;;;;;
"
LAO";18;105;PRT;39.5;-8;0
;;;;;;
"
LAO";18;105;AGO;-12.5;18.5;0
;;;;;;
"
LAO";18;105;ALB;41;20;0
;;;;;;
"
LAO";18;105;AND;42.5;1.5;0
;;;;;;
"
LAO";18;105;ARE;24;54;0
;;;;;;
"
LAO";18;105;ARG;-34;-64;0
;;;;;;
"
LAO";18;105;ARM;40;45;0
;;;;;;
"
LAO";18;105;AUT;47.3333;13.3333;0
;;;;;;
"
LAO";18;105;AZE;40.5;47.5;0
;;;;;;
"
LAO";18;105;BEL;50.8333;4;0
;;;;;;
"
LAO";18;105;BGR;43;25;0
;;;;;;
"
LAO";18;105;BHR;26;50.55;0
;;;;;;
"
LAO";18;105;BHS;24.25;-76;0
;;;;;;
"
LAO";18;105;BIH;44;18;0
;;;;;;
"
LAO";18;105;BMU;32.3333;-64.75;0
;;;;;;
"
LAO";18;105;BRB;13.1667;-59.5333;0
;;;;;;
"
LAO";18;105;BWA;-22;24;0
;;;;;;
"
LAO";18;105;CHE;47;8;0
;;;;;;
"
LAO";18;105;CHL;-30;-71;0
;;;;;;
"
LAO";18;105;CMR;6;12;0
;;;;;;
"
LAO";18;105;COD;-1;15;0
;;;;;;
"
LAO";18;105;CRI;10;-84;0
;;;;;;
"
LAO";18;105;CYM;19.5;-80.5;0
;;;;;;
"
LAO";18;105;CYP;35;33;0
;;;;;;
"
LAO";18;105;DMA;15.4167;-61.3333;0
;;;;;;
"
LAO";18;105;DNK;56;10;0
;;;;;;
"
LAO";18;105;DOM;19;-70.6667;0
;;;;;;
"
LAO";18;105;ECU;-2;-77.5;0
;;;;;;
"
LAO";18;105;EGY;27;30;0
;;;;;;
"
LAO";18;105;EST;59;26;0
;;;;;;
"
LAO";18;105;FIN;64;26;0
;;;;;;
"
LAO";18;105;GAB;-1;11.75;0
;;;;;;
"
LAO";18;105;GBR;54;-2;0
;;;;;;
"
LAO";18;105;GHA;8;-2;0
;;;;;;
"
LAO";18;105;GIB;36.1833;-5.3667;0
;;;;;;
"
LAO";18;105;GIN;11;-10;0
;;;;;;
"
LAO";18;105;GNQ;2;10;0
;;;;;;
"
LAO";18;105;GRC;39;22;0
;;;;;;
"
LAO";18;105;GTM;15.5;-90.25;0
;;;;;;
"
LAO";18;105;HND;15;-86.5;0
;;;;;;
"
LAO";18;105;HRV;45.1667;15.5;0
;;;;;;
"
LAO";18;105;HUN;47;20;0
;;;;;;
"
LAO";18;105;IMY;54.085117;-4.635865;0
;;;;;;
"
LAO";18;105;IRL;53;-8;0
;;;;;;
"
LAO";18;105;ISL;65;-18;0
;;;;;;
"
LAO";18;105;ITA;42.8333;12.8333;0
;;;;;;
"
LAO";18;105;JAM;18.25;-77.5;0
;;;;;;
"
LAO";18;105;JOR;31;36;0
;;;;;;
"
LAO";18;105;KEN;1;38;0
;;;;;;
"
LAO";18;105;KWT;29.3375;47.6581;0
;;;;;;
"
LAO";18;105;LBN;33.8333;35.8333;0
;;;;;;
"
LAO";18;105;LBR;6.5;-9.5;0
;;;;;;
"
LAO";18;105;LBY;25;17;0
;;;;;;
"
LAO";18;105;LIE;47.1667;9.5333;0
;;;;;;
"
LAO";18;105;LTU;56;24;0
;;;;;;
"
LAO";18;105;LUX;49.75;6.1667;0
;;;;;;
"
LAO";18;105;LVA;57;25;0
;;;;;;
"
LAO";18;105;MDG;-20;47;0
;;;;;;
"
LAO";18;105;MDV;3.25;73;0
;;;;;;
"
LAO";18;105;MLT;35.8333;14.5833;0
;;;;;;
"
LAO";18;105;MTN;42;19;0
;;;;;;
"
LAO";18;105;MNG;46;105;0
;;;;;;
"
LAO";18;105;MOZ;-18.25;35;0
;;;;;;
"
LAO";18;105;MUS;-20.2833;57.55;0
;;;;;;
"
LAO";18;105;NAM;-22;17;0
;;;;;;
"
LAO";18;105;NCL;-21.5;165.5;0
;;;;;;
"
LAO";18;105;NIC;13;-85;0
;;;;;;
"
LAO";18;105;NLD;52.5;5.75;0
;;;;;;
"
LAO";18;105;OMN;21;57;0
;;;;;;
"
LAO";18;105;PAN;9;-80;0
;;;;;;
"
LAO";18;105;PHL;13;122;0
;;;;;;
"
LAO";18;105;PNG;-6;147;0
;;;;;;
"
LAO";18;105;PRY;-23;-58;0
;;;;;;
"
LAO";18;105;QAT;25.5;51.25;0
;;;;;;
"
LAO";18;105;RWA;-2;30;0
;;;;;;
"
LAO";18;105;SEN;14;-14;0
;;;;;;
"
LAO";18;105;SLV;13.8333;-88.9167;0
;;;;;;
"
LAO";18;105;SRB;44;21;0
;;;;;;
"
LAO";18;105;SVK;48.6667;19.5;0
;;;;;;
"
LAO";18;105;SVN;46;15;0
;;;;;;
"
LAO";18;105;TCD;15;19;0
;;;;;;
"
LAO";18;105;TTO;11;-61;0
;;;;;;
"
LAO";18;105;UGA;1;32;0
;;;;;;
"
LAO";18;105;UZB;41;64;0
;;;;;;
"
LAO";18;105;ZAF;-29;24;0
;;;;;;
"
LAO";18;105;ZMB;-15;30;0
;;;;;;
"
LAO";18;105;ZWE;-20;30;0
;;;;;;
"
LAO";18;105;KOR;37;127.5;0
;;;;;;
"
LAO";18;105;MMR;22;98;0
;;;;;;
"
LAO";18;105;NPL;28;84;0
;;;;;;
"
LAO";18;105;VNM;16;106;0
;;;;;;
"
LAO";18;105;MRT;20;-12;0
;;;;;;
"
LAO";18;105;YEM;15;48;0
;;;;;;
"
LAO";18;105;TUN;34;9;0
;;;;;;
"
LAO";18;105;TJK;39;71;0
;;;;;;
"
LAO";18;105;SUR;4;-56;0
;;;;;;
"
LAO";18;105;MAR;32;-5;0
;;;;;;
"
LAO";18;105;SDN;15;30;0
;;;;;;
"
LAO";18;105;MEA;35.8333;14.5833;0
;;;;;;
"
LAO";18;105;SAS;20;77;0
;;;;;;
"
LAO";18;105;ASM;-14.3333;-170;0
;;;;;;
"
LAO";18;105;ATG;17.05;-61.8;0
;;;;;;
"
LAO";18;105;BDI;-3.5;30;0
;;;;;;
"
LAO";18;105;BEN;9.5;2.25;0
;;;;;;
"
LAO";18;105;BFA;13;-2;0
;;;;;;
"
LAO";18;105;BLZ;17.25;-88.75;0
;;;;;;
"
LAO";18;105;BTN;27.5;90.5;0
;;;;;;
"
LAO";18;105;CAF;7;21;0
;;;;;;
"
LAO";18;105;COM;-12.1667;44.25;0
;;;;;;
"
LAO";18;105;CZE;49.75;15.5;0
;;;;;;
"
LAO";18;105;DJI;11.5;43;0
;;;;;;
"
LAO";18;105;DZA;28;3;0
;;;;;;
"
LAO";18;105;ERI;15;39;0
;;;;;;
"
LAO";18;105;ETH;8;38;0
;;;;;;
"
LAO";18;105;FJI;-18;175;0
;;;;;;
"
LAO";18;105;GMB;13.4667;-16.5667;0
;;;;;;
"
LAO";18;105;GNB;12;-15;0
;;;;;;
"
LAO";18;105;GRD;12.1167;-61.6667;0
;;;;;;
"
LAO";18;105;GUM;13.4667;144.7833;0
;;;;;;
"
LAO";18;105;GUY;5;-59;0
;;;;;;
"
LAO";18;105;HTI;19;-72.4167;0
;;;;;;
"
LAO";18;105;KGZ;41;75;0
;;;;;;
"
LAO";18;105;KIR;1.4167;173;0
;;;;;;
"
LAO";18;105;KNA;17.3333;-62.75;0
;;;;;;
"
LAO";18;105;LAO;18;105;0
;;;;;;
"
LAO";18;105;LCA;13.8833;-61.1333;0
;;;;;;
"
LAO";18;105;LSO;-29.5;28.5;0
;;;;;;
"
LAO";18;105;MCO;43.7333;7.4;0
;;;;;;
"
LAO";18;105;MDA;47;29;0
;;;;;;
"
LAO";18;105;MHL;9;168;0
;;;;;;
"
LAO";18;105;MNP;15.2;145.75;0
;;;;;;
"
LAO";18;105;MWI;-13.5;34;0
;;;;;;
"
LAO";18;105;NRU;-0.5333;166.9167;0
;;;;;;
"
LAO";18;105;PLW;7.5;134.5;0
;;;;;;
"
LAO";18;105;PRI;18.25;-66.5;0
;;;;;;
"
LAO";18;105;SLB;-8;159;0
;;;;;;
"
LAO";18;105;SLE;8.5;-11.5;0
;;;;;;
"
LAO";18;105;SMR;43.7667;12.4167;0
;;;;;;
"
LAO";18;105;SOM;10;49;0
;;;;;;
"
LAO";18;105;STP;1;7;0
;;;;;;
"
LAO";18;105;SYC;-4.5833;55.6667;0
;;;;;;
"
LAO";18;105;SYR;35;38;0
;;;;;;
"
LAO";18;105;TGO;8;1.1667;0
;;;;;;
"
LAO";18;105;TKM;40;60;0
;;;;;;
"
LAO";18;105;TMP;-8.556856;125.56031;0
;;;;;;
"
LAO";18;105;TON;-20;-175;0
;;;;;;
"
LAO";18;105;TUV;-8;178;0
;;;;;;
"
LAO";18;105;VCT;13.25;-61.2;0
;;;;;;
"
LAO";18;105;VUT;-16;167;0
;;;;;;
"
LAO";18;105;WSM;-13.5833;-172.3333;0
;;;;;;
"
LAO";18;105;GZS;32;35.25;0
;;;;;;
"
LAO";18;105;BRN;4.5;114.6667;0
;;;;;;
"
LCA";13.8833;-61.1333;CHN;35;105;0
;;;;;;
"
LCA";13.8833;-61.1333;IRN;32;53;0
;;;;;;
"
LCA";13.8833;-61.1333;SAU;25;45;0
;;;;;;
"
LCA";13.8833;-61.1333;JPN;36;138;0
;;;;;;
"
LCA";13.8833;-61.1333;RUS;60;100;0
;;;;;;
"
LCA";13.8833;-61.1333;MLI;17;-4;0
;;;;;;
"
LCA";13.8833;-61.1333;USA;38;-97;0
;;;;;;
"
LCA";13.8833;-61.1333;PRK;37;127.5;0
;;;;;;
"
LCA";13.8833;-61.1333;AUS;-27;133;0
;;;;;;
"
LCA";13.8833;-61.1333;BGD;24;90;0
;;;;;;
"
LCA";13.8833;-61.1333;FRA;46;2;0
;;;;;;
"
LCA";13.8833;-61.1333;IND;20;77;0
;;;;;;
"
LCA";13.8833;-61.1333;MEX;23;-102;0
;;;;;;
"
LCA";13.8833;-61.1333;NER;16;8;0
;;;;;;
"
LCA";13.8833;-61.1333;NGA;10;8;0
;;;;;;
"
LCA";13.8833;-61.1333;NOR;62;10;0
;;;;;;
"
LCA";13.8833;-61.1333;PER;-10;-76;0
;;;;;;
"
LCA";13.8833;-61.1333;POL;52;20;0
;;;;;;
"
LCA";13.8833;-61.1333;URY;-33;-56;0
;;;;;;
"
LCA";13.8833;-61.1333;ESP;40;-4;0
;;;;;;
"
LCA";13.8833;-61.1333;SGP;1.3667;103.8;0
;;;;;;
"
LCA";13.8833;-61.1333;ABW;12.5;-69.9667;0
;;;;;;
"
LCA";13.8833;-61.1333;ROM;46;25;0
;;;;;;
"
LCA";13.8833;-61.1333;AFG;33;65;0
;;;;;;
"
LCA";13.8833;-61.1333;DEU;51;9;0
;;;;;;
"
LCA";13.8833;-61.1333;IRQ;33;44;0
;;;;;;
"
LCA";13.8833;-61.1333;ISR;31.5;34.75;0
;;;;;;
"
LCA";13.8833;-61.1333;UKR;49;32;0
;;;;;;
"
LCA";13.8833;-61.1333;THA;15;100;0
;;;;;;
"
LCA";13.8833;-61.1333;HKG;22.25;114.1667;0
;;;;;;
"
LCA";13.8833;-61.1333;IDN;-5;120;0
;;;;;;
"
LCA";13.8833;-61.1333;LKA;7;81;0
;;;;;;
"
LCA";13.8833;-61.1333;PAK;30;70;0
;;;;;;
"
LCA";13.8833;-61.1333;BRA;-10;-55;0
;;;;;;
"
LCA";13.8833;-61.1333;CAN;60;-95;0
;;;;;;
"
LCA";13.8833;-61.1333;GEO;42;43.5;0
;;;;;;
"
LCA";13.8833;-61.1333;MYS;2.5;112.5;0
;;;;;;
"
LCA";13.8833;-61.1333;NZL;-41;174;0
;;;;;;
"
LCA";13.8833;-61.1333;TUR;39;35;0
;;;;;;
"
LCA";13.8833;-61.1333;KHM;13;105;0
;;;;;;
"
LCA";13.8833;-61.1333;CUB;21.5;-80;0
;;;;;;
"
LCA";13.8833;-61.1333;BLR;53;28;0
;;;;;;
"
LCA";13.8833;-61.1333;KAZ;48;68;0
;;;;;;
"
LCA";13.8833;-61.1333;SWE;62;15;0
;;;;;;
"
LCA";13.8833;-61.1333;COL;4;-72;0
;;;;;;
"
LCA";13.8833;-61.1333;PRT;39.5;-8;0
;;;;;;
"
LCA";13.8833;-61.1333;AGO;-12.5;18.5;0
;;;;;;
"
LCA";13.8833;-61.1333;ALB;41;20;0
;;;;;;
"
LCA";13.8833;-61.1333;AND;42.5;1.5;0
;;;;;;
"
LCA";13.8833;-61.1333;ARE;24;54;0
